Census year,Property ID,Base property ID,Street address,CLUE small area,Construction year,Predominant space use,x coordinate,y coordinate
2014,603904,603904,384-386 Flinders Lane,Melbourne (CBD),1890,Unoccupied - Under Renovation,144.9612,-37.8179
2014,107825,107825,877-879 Punt Road,South Yarra,,Residential,144.9868,-37.8338
2014,102690,102690,381-385 Drummond Street,Carlton,1920,Commercial,144.9688,-37.7967
2014,108100,108100,432-438 Queen Street,Melbourne (CBD),1925,Retail,144.9583,-37.8084
2014,101130,101130,193-199 Bourke Street,Melbourne (CBD),1937,Public,144.9676,-37.8132
2014,111255,111255,58-60 Gatehouse Drive,Kensington,,Residential,144.9192,-37.7929
2014,104686,104686,3-5 Harker Street,North Melbourne,,Residential,144.9492,-37.7979
2014,512328,512328,28 Erskine Street,North Melbourne,,Residential,144.9443,-37.7945
2014,101524,101524,81 Capel Street,West Melbourne (Residential),,Residential,144.9547,-37.8062
2014,107513,107513,195 Peel Street,North Melbourne,,Residential,144.9561,-37.8031
2014,615554,615554,77 Barnett Street,Kensington,1900,Residential,144.9323,-37.7937
2014,106326,106326,515 Macaulay Road,Kensington,1901,Public,144.929,-37.7945
2014,565508,565508,108 Mercantile Parade,Kensington,2003,Residential,144.9217,-37.7974
2014,109596,109596,12 Vale Street South,East Melbourne,,Residential,144.9893,-37.8192
2014,107574,107574,7-11 Phillipps Road,West Melbourne (Industrial),1970,Commercial,144.9209,-37.8115
2014,614934,614934,41 Collett Street,Kensington,1900,Residential,144.9336,-37.7908
2014,104847,104847,1117 Hoddle Street,East Melbourne,,Residential,144.9901,-37.8151
2014,110917,110917,61 Jones Place,West Melbourne (Residential),,Residential,144.9489,-37.8063
2014,614563,614563,96-98 Bellair Street,Kensington,1900,Residential,144.9294,-37.7915
2014,108640,108640,485-491 St Kilda Road,Melbourne (Remainder),1960,Residential,144.9788,-37.8425
2014,628215,105220,81 Altona Street,Kensington,2000,Public,144.9237,-37.7977
2014,615627,615627,346-350 Macaulay Road,Kensington,1998,Retail,144.9345,-37.7942
2014,100156,100156,111-125 A'Beckett Street,Melbourne (CBD),1936,Retail,144.9602,-37.8097
2014,108920,108920,600 Spencer Street,West Melbourne (Residential),,Residential,144.9465,-37.8065
2014,102506,102506,183 Domain Road,South Yarra,1910,Residential,144.9821,-37.8343
2014,100364,100364,134 Albert Street,East Melbourne,,Residential,144.9868,-37.8104
2014,107663,107663,130 Powlett Street,East Melbourne,,Residential,144.9863,-37.8125
2014,103994,103994,502-504 Flinders Street,Melbourne (CBD),1911,Public,144.9577,-37.8201
2014,617854,617854,58 Market Street,Kensington,1990,Residential,144.9259,-37.7903
2014,111030,111030,Government House Drive,Melbourne (Remainder),1901,Residential,144.9766,-37.8278
2014,103886,103886,355 Flemington Road,North Melbourne,,Residential,144.9432,-37.7909
2014,618027,618027,9 Bendall Street,Kensington,1989,Residential,144.9245,-37.7892
2014,103189,103189,239-243 Elizabeth Street,Melbourne (CBD),1901,Retail,144.9622,-37.813
2014,107509,107509,179-185 Peel Street,North Melbourne,1960,Retail,144.9561,-37.8034
2014,615286,615286,143 Rankins Road,Kensington,1900,Residential,144.9314,-37.7934
2014,106436,106436,54-60 Market Street,Melbourne (CBD),1967,Commercial,144.9608,-37.8178
2014,102031,102031,8-22 Clowes Street,South Yarra,,Residential,144.9869,-37.8306
2014,627082,109449,42-54 Bakehouse Road,Kensington,2007,Commercial,144.9301,-37.7996
2014,103822,103822,91-93 Flemington Road,North Melbourne,1900,Residential,144.9529,-37.7986
2014,103989,103989,532-536 Flinders Street,Melbourne (CBD),,Unoccupied,144.9564,-37.8202
2014,100136,100136,94 Abbotsford Street,West Melbourne (Residential),,Residential,144.9452,-37.8058
2014,107995,107995,536-542 Queensberry Street,North Melbourne,1890,Retail,144.9494,-37.8028
2014,110816,110816,138-140 Westbourne Road,Kensington,,Residential,144.9203,-37.794
2014,100621,100621,80-90 The Avenue,Parkville,,Residential,144.9575,-37.7862
2014,103699,103699,228-230 Faraday Street,Carlton,1901,Unoccupied,144.9667,-37.7982
2014,111411,111411,52 Francis Lane,Kensington,,Residential,144.918,-37.7939
2014,109322,109322,593-597 Swanston Street,Carlton,1850,Public,144.9629,-37.8048
2014,635092,635092,30 Olympic Boulevard,Melbourne (Remainder),,Public,144.981,-37.8258
2014,107918,107918,493-495 Queensberry Street,North Melbourne,1920,Commercial,144.9508,-37.8034
2014,110452,110452,25-27 Coventry Street,Southbank,1975,Commercial,144.97,-37.8294
2014,612529,109449,103-115 Bakehouse Road,Kensington,2007,Commercial,144.9301,-37.7996
2014,600431,600431,816 Lorimer Street,Port Melbourne,2009,Retail,144.931,-37.8222
2014,101544,101544,156 Capel Street,North Melbourne,,Residential,144.9557,-37.8044
2014,101503,101503,44 Canning Street,Carlton,,Residential,144.9731,-37.7984
2014,105047,105047,64-66 Howlett Street,Kensington,,Residential,144.9212,-37.7906
2014,100337,100337,494-500 Albert Street,East Melbourne,1945,Public,144.9742,-37.809
2014,617846,617846,13 Drury Street,Kensington,1990,Residential,144.9249,-37.7904
2014,616903,616903,81 McConnell Street,Kensington,1900,Residential,144.9291,-37.7927
2014,102163,102163,68-72 Collins Street,Melbourne (CBD),1867,Commercial,144.9712,-37.8139
2014,107635,107635,125 Powlett Street,East Melbourne,1870,Residential,144.9855,-37.8125
2014,107280,107280,111-119 Park Drive,Parkville,1937,Residential,144.9547,-37.795
2014,102404,102404,14-22 Darling Street,East Melbourne,,Residential,144.99,-37.813
2014,102458,102458,59 Derby Street,Kensington,,Residential,144.9293,-37.7979
2014,597802,597802,16 Carlton Street,Carlton,,Residential,144.9737,-37.8009
2014,107082,107082,2 Ormond Street,Kensington,,Residential,144.9305,-37.7964
2014,110529,110529,81-83 Lorimer Street,Docklands,2011,Commercial,144.9421,-37.8246
2014,100985,100985,248-250 Bellair Street,Kensington,,Residential,144.9306,-37.796
2014,108825,108825,9 Southey Street,Kensington,,Residential,144.9309,-37.798
2014,559402,559402,13 Lincoln Mews,Kensington,2000,Residential,144.9226,-37.7965
2014,560258,560258,8 Astor Place,Carlton,2000,Residential,144.9681,-37.7968
2014,618401,618398,40 Bellair Street,Kensington,,Commercial,144.9285,-37.7893
2014,109798,109798,464-468 Victoria Street,North Melbourne,1880,Commercial,144.9505,-37.805
2014,101515,101515,47-53 Capel Street,West Melbourne (Residential),1950,Commercial,144.9547,-37.8069
2014,616386,616386,72 Collett Street,Kensington,1900,Residential,144.9328,-37.7925
2014,107176,107176,143 Palmerston Street,Carlton,,Residential,144.9702,-37.7965
2014,108983,108983,103-137 Spring Street,Melbourne (CBD),1888,Commercial,144.9729,-37.812
2014,104057,104057,424-432 Footscray Road,West Melbourne (Industrial),1973,Public,144.9328,-37.8085
2014,105604,105604,7-9 Leveson Street,North Melbourne,1855,Commercial,144.9505,-37.8047
2014,599847,599847,699-709 Queensberry Street,North Melbourne,,Commercial,144.9439,-37.8027
2014,109774,109774,610-612 Victoria Street,North Melbourne,,Residential,144.946,-37.8044
2014,100875,100875,1A Bayswater Road,Kensington,,Residential,144.9256,-37.7926
2014,110878,110878,99 The Crescent,Kensington,,Residential,144.9187,-37.7948
2014,105101,105101,26-32 Ireland Street,West Melbourne (Residential),2014,Unoccupied,144.9453,-37.8074
2014,102231,102231,103 Courtney Street,North Melbourne,,Residential,144.9508,-37.7998
2014,105958,105958,378-380 Little Collins Street,Melbourne (CBD),1986,Public,144.962,-37.8155
2014,102224,102224,89 Courtney Street,North Melbourne,,Residential,144.9511,-37.8
2014,101787,101787,461 Lygon Street,Carlton,1994,Residential,144.968,-37.7929
2014,107496,107496,139 Peel Street,North Melbourne,,Residential,144.9558,-37.8048
2014,104790,104790,9 Henry Street,Kensington,,Residential,144.9285,-37.7948
2014,102064,102064,69-73 Collins Street,Melbourne (CBD),1923,Commercial,144.9713,-37.8143
2014,105516,105516,154-160 Leicester Street,Carlton,1880,Public,144.9609,-37.8024
2014,614851,614851,13 Wight Street,Kensington,1900,Residential,144.9284,-37.7938
2014,100022,100022,185 Abbotsford Street,North Melbourne,,Residential,144.9451,-37.8031
2014,109061,109061,75 Station Street,Carlton,,Residential,144.974,-37.7958
2014,108527,108527,551-559 Royal Parade,Parkville,,Residential,144.9594,-37.7791
2014,616844,616844,81-83 Racecourse Road,North Melbourne,1960,Commercial,144.9391,-37.7894
2014,109941,109941,25 Walsh Street,West Melbourne (Residential),,Residential,144.9538,-37.8083
2014,505745,505745,18 Carroll Street,North Melbourne,,Residential,144.9461,-37.7957
2014,104752,104752,110 Hawke Street,West Melbourne (Residential),,Residential,144.9447,-37.8088
2014,106999,106999,62-64 O'Connell Street,North Melbourne,1880,Unoccupied,144.9579,-37.8044
2014,106401,106401,83 Manningham Street,Parkville,1976,Residential,144.9414,-37.7855
2014,107373,107373,63 Park Street,South Yarra,,Residential,144.9817,-37.836
2014,578325,573333,2 Swanston Street,Melbourne (CBD),2002,Unoccupied - Under Renovation,144.9705,-37.8178
2014,615968,615968,11 Eastwood Street,Kensington,1900,Residential,144.9299,-37.7889
2014,107459,107459,15 Peckville Street,North Melbourne,,Residential,144.9429,-37.7952
2014,618229,618229,10-18 Drury Street,Kensington,1990,Residential,144.9253,-37.7902
2014,106347,106347,41 McAllister Mews,Kensington,,Residential,144.92,-37.793
2014,612433,612433,44 Strickland Road,Parkville,,Residential,144.9403,-37.777
2014,105021,105021,103 Howard Street,North Melbourne,1870,Commercial,144.9536,-37.8046
2014,100358,100358,330-336 Albert Street,East Melbourne,,Commercial,144.98,-37.8097
2014,102251,102251,47 The Crescent,Kensington,,Residential,144.919,-37.7937
2014,101633,101633,422-432 Cardigan Street,Carlton,1971,Residential,144.9673,-37.7944
2014,110984,110984,53 Cakebread Mews,Kensington,,Residential,144.9189,-37.7933
2014,604118,604118,834-846 Bourke Street,Docklands,2009,Residential,144.9431,-37.8198
2014,105536,105536,21 Leopold Street,South Yarra,,Residential,144.9825,-37.8373
2014,110935,110935,115-117 The Crescent,Kensington,,Residential,144.919,-37.7951
2014,617780,617780,11 Smithfield Road,Kensington,1997,Residential,144.924,-37.7888
2014,554326,554326,65-67 Arden Street,North Melbourne,1930,Unoccupied,144.9488,-37.8012
2014,103902,103902,76 Flemington Road,Parkville,,Residential,144.9424,-37.789
2014,107805,107805,631-637 Punt Road,South Yarra,1999,Residential,144.9859,-37.84
2014,626355,626355,2-28 Leven Avenue,Docklands,2011,Residential,144.9373,-37.8154
2014,105086,105086,102 Ireland Street,West Melbourne (Residential),,Residential,144.9431,-37.8065
2014,560416,560416,3-5 Bendigo Street,North Melbourne,,Residential,144.9507,-37.8023
2014,107553,107553,96-106 Pelham Street,Carlton,1884,Commercial,144.9645,-37.8023
2014,101736,101736,34 Carlton Street,Carlton,,Residential,144.9731,-37.8009
2014,105969,105969,34-60 Little Collins Street,Melbourne (CBD),1965,Public,144.9719,-37.8124
2014,103237,103237,543-545 Elizabeth Street,North Melbourne,1920,Commercial,144.9585,-37.8055
2014,107260,107260,59-63 Park Drive,Parkville,,Residential,144.9538,-37.796
2014,107890,107890,399-405 Queensberry Street,North Melbourne,1930,Unoccupied,144.9543,-37.8038
2014,103507,103507,86-90 Errol Street,North Melbourne,1940,Public,144.95,-37.8029
2014,101561,101561,104-106 Capel Street,North Melbourne,1950,Residential,144.9555,-37.8055
2014,103548,103548,51 Erskine Street,North Melbourne,,Residential,144.943,-37.7949
2014,103775,103775,61 Fitzgibbon Street,Parkville,,Residential,144.9566,-37.7949
2014,109238,109238,36 Story Street,Parkville,,Residential,144.9562,-37.7966
2014,101372,101372,67 Canning Street,North Melbourne,,Residential,144.9426,-37.7961
2014,106091,106091,139-141 Lygon Street,Carlton,1920,Public,144.9661,-37.8038
2014,109334,109334,920-922 Swanston Street,Carlton,,Residential,144.9652,-37.7949
2014,101317,101317,38 Brougham Street,North Melbourne,,Residential,144.9438,-37.7932
2014,102214,102214,63 Courtney Street,North Melbourne,,Residential,144.9523,-37.8009
2014,105777,105777,61-63 Lothian Street,North Melbourne,1950,Unoccupied,144.9444,-37.8018
2014,107697,107696,Royal Parade,Carlton,1897,Public,144.9615,-37.7849
2014,110530,110530,85-93 Lorimer Street,Docklands,1970,Unoccupied,144.9415,-37.8246
2014,108440,108440,58 Rosslyn Street,West Melbourne (Residential),1910,Commercial,144.9524,-37.8075
2014,103341,103341,17 Elm Street,North Melbourne,,Residential,144.9467,-37.804
2014,104953,104953,101 Hotham Street,East Melbourne,,Residential,144.987,-37.8146
2014,106320,106320,497 Macaulay Road,Kensington,1910,Unoccupied,144.9295,-37.7946
2014,109850,109850,76-78 Victoria Street,Carlton,1940,Commercial,144.9653,-37.8067
2014,106349,106349,24 McAllister Mews,Kensington,,Residential,144.9199,-37.7928
2014,108194,108194,357-363 Rathdowne Street,Carlton,1878,Residential,144.9699,-37.798
2014,558158,558158,16 Kirk Street,Kensington,2000,Residential,144.9185,-37.7963
2014,101387,101387,20 Canning Street,North Melbourne,,Residential,144.9436,-37.7958
2014,614789,614789,110 Rankins Road,Kensington,1980,Residential,144.9311,-37.7924
2014,597228,597228,11-25 Wirraway Drive,Port Melbourne,2006,Retail,144.91,-37.8255
2014,616081,616081,105A McConnell Street,Kensington,1925,Residential,144.9291,-37.7937
2014,585174,106993,34 Cobden Street,North Melbourne,,Residential,144.9576,-37.8049
